word,jyutping
大部分,daai6 bou6 fan6
天主教,tin1 zyu2 gaau3
好容易,hou2 jung4 ji6
委員會,wai2 jyun4 wui6 [wai2 jyun4 wui2]
實驗室,sat6 jim6 sat1
小伙子,siu2 fo2 zi2
小數點,siu2 sou3 dim2
少不了,siu2 bat1 liu5
工業邨,gung1 jip6 cyun1
平方米,ping4 fong1 mai5
從業員,cung4 jip6 jyun4
心臟病,sam1 zong6 beng6
怎麼樣,zam2 mo1 joeng6
怪不得,①gwaai3 bat1 dak1 ②gwaai3 bat1 dak1
恨不得,han6 bat1 dak1
愛滋病,oi3 zi1 beng6
房地產,fong4 dei6 caan2
打交道,daa2 gaau1 dou6
打瞌睡,daa2 hap6 seoi6
指南針,zi2 naam4 zam1
換言之,wun6 jin4 zi1
教科書,gaau3 fo1 syu1
暴風雨,bou6 fung1 jyu5
有意思,jau5 ji3 si3
有的是,jau5 dik1 si6
歸屬感,gwai1 suk6 gam2
殖民地,zik6 man4 dei6
殯儀館,ban3 ji4 gun2
水蒸氣,seoi2 zing1 hei3
派出所,paai3 ceot1 so2
海洛因,hoi2 lok6 jan1
海洛英,hoi2 lok6 jing1
混凝土,wan6 jing4 tou2
無形中,mou4 jing4 zung1
無所謂,mou4 so2 wai6
無線電,mou4 sin3 din6
獎學金,zoeng2 hok6 gam1
現代化,jin6 doi6 faa3
用不着,jung6 bat1 zoek6
白茫茫,baak6 mong4 mong4
知名度,zi1 ming4 dou6
礦物質,kwong3 mat6 zat1
祕書長,bei3 syu1 zoeng2
科學院,fo1 hok6 jyun2
管弦樂,gun2 jin4 ngok6
糖尿病,tong4 niu6 beng6
紀念品,gei2 nim6 ban2
紀念碑,gei2 nim6 bei1
維他命,wai4 taa1 ming6
維生素,wai4 sang1 sou3
老百姓,lou5 baak3 sing3
胡蘿蔔,wu4 lo4 baak6
膽固醇,daam2 gu3 seon4
自治區,zi6 zi6 keoi1
自然界,zi6 jin4 gaai3
荷爾蒙,ho6 ji5 mung4
菠蘿油,bo1 lo4 jau4
落湯雞,lok6 tong1 gai1
蒙古包,mung4 gu2 baau1
蛋白質,daan6 baak6 zat1 [daan2 baak6 zat1]
見面禮,gin3 min6 lai5
説不定,syut3 bat1 ding6
走後門,zau2 hau6 mun4
跌眼鏡,dit3 ngaan5 geng3
轉捩點,zyun2 lit6 dim2
辦公室,baan6 gung1 sat1
農產品,nung4 caan2 ban2
通訊社,tung1 seon3 se5
進一步,zeon3 jat1 bou6
進行曲,zeon3 hang4 kuk1
電氣化,din6 hei3 faa3
青春痘,cing1 ceon1 dau6
面面觀,min6 min6 gun1
顯微鏡,hin2 mei4 geng3
顯示屏,hin2 si6 ping4
高材生,gou1 coi4 sang1
黑社會,hak1 se5 wui6 [hak1 se5 wui2]
一事無成,jat1 si6 mou4 sing4
一勞永逸,jat1 lou4 wing5 jat6
一席之地,jat1 zik6 zi1 dei6
一應俱全,jat1 jing3 keoi1 cyun4
一本正經,jat1 bun2 zing3 ging1
一氣呵成,jat1 hei3 ho1 sing4
一無所知,jat1 mou4 so2 zi1
一目了然,jat1 muk6 liu5 jin4
一絲不苟,jat1 si1 bat1 gau2
一視同仁,jat1 si6 tung4 jan4
一鳴驚人,jat1 ming4 ging1 jan4
不了了之,bat1 liu5 liu5 zi1
不亦樂乎,bat1 jik6 lok6 fu4
不以為然,bat1 ji5 wai4 jin4
不勝枚舉,bat1 sing1 mui4 geoi2
不可或缺,bat1 ho2 waak6 kyut3
不擇手段,bat1 zaak6 sau2 dyun6
不知不覺,bat1 zi1 bat1 gok3
不計其數,bat1 gai3 kei4 sou3
不遺餘力,bat1 wai4 jyu4 lik6
二氧化碳,ji6 joeng5 faa3 taan3
五彩繽紛,ng5 coi2 ban1 fan1
五花八門,ng5 faa1 baat3 mun4
人滿之患,jan4 mun5 zi1 waan6
仁民愛物,jan4 man4 oi3 mat6
以身作則,ji5 san1 zok3 zak1
伊斯蘭教,ji1 si1 laan4 gaau3
何去何從,ho4 heoi3 ho4 cung4
供不應求,gung1 bat1 jing3 kau4
全力以赴,cyun4 lik6 ji5 fu6
別出心裁,bit6 ceot1 sam1 coi4
別開生面,bit6 hoi1 sang1 min6
刮目相看,gwaat3 muk6 soeng1 hon1
刻不容緩,hak1 bat1 jung4 wun6
包羅萬有,baau1 lo4 maan6 jau5
包羅萬象,baau1 lo4 maan6 zoeng6
匠心獨運,zoeng6 sam1 duk6 wan6
千千萬萬,cin1 cin1 maan6 maan6
千嬌百媚,cin1 giu1 baak3 mei6
危言聳聽,ngai4 jin4 sung2 ting3
取而代之,ceoi2 ji4 doi6 zi1
史無前例,si2 mou4 cin4 lai6
司空見慣,si1 hung1 gin3 gwaan3
吱吱喳喳,zi1 zi1 zaa1 zaa1
喜聞樂見,hei2 man4 lok6 gin3
四通八達,sei3 tung1 baat3 daat6
夜以繼日,je6 ji5 gai3 jat6
大張旗鼓,daai6 zoeng1 kei4 gu2
大行其道,daai6 hang4 kei4 dou6
好不容易,hou2 bat1 jung4 ji6
如願以償,jyu4 jyun6 ji5 soeng4
守望相助,sau2 mong6 soeng1 zo6
密密麻麻,mat6 mat6 maa4 maa4
實事求是,sat6 si6 kau4 si6
專上院校,zyun1 soeng6 jyun2 haau6
對症下藥,deoi3 zing3 haa6 joek6
小心翼翼,siu2 sam1 jik6 jik6
層出不窮,cang4 ceot1 bat1 kung4
嶄露頭角,zaam2 lou6 tau4 gok3 / zaam3 lou6 tau4 gok3
左鄰右舍,zo2 leon4 jau6 se3
左鄰右里,zo2 leon4 jau6 lei5
度身訂做,dok6 san1 ding3 zou6
引人入勝,jan5 jan4 jap6 sing3
後顧之憂,hau6 gu3 zi1 jau1
得天獨厚,dak1 tin1 duk6 hau5
得心應手,dak1 sam1 jing3 sau2
循序漸進,ceon4 zeoi6 zim6 zeon3
微不足道,mei4 bat1 zuk1 dou6
心曠神怡,sam1 kwong3 san4 ji4
忿忿不平,fan5 fan5 bat1 ping4
急不及待,gap1 bat1 kap6 doi6
息息相關,sik1 sik1 soeng1 gwaan1
想方設法,soeng2 fong1 cit3 faat3
應有盡有,jing1 jau5 zeon6 jau5
應運而生,jing3 wan6 ji4 sang1
扣人心弦,kau3 jan4 sam1 jin4
捲土重來,gyun2 tou2 cung4 loi4
掉以輕心,diu6 ji5 hing1 sam1
接二連三,zip3 ji6 lin4 saam1
提心吊膽,tai4 sam1 diu3 daam2
揚長而去,joeng4 coeng4 ji4 heoi3
方興未艾,fong1 hing1 mei6 ngaai6
日以繼夜,jat6 ji5 gai3 je6
有目共睹,jau5 muk6 gung6 dou2
朝三暮四,ziu1 saam1 mou6 sei3
束手無策,cuk1 sau2 mou4 caak3
歎為觀止,taan3 wai4 gun1 zi2
毋庸置疑,mou4 jung4 zi3 ji4
每下愈況,mui5 haa6 jyu6 fong3
每況愈下,mui5 fong3 jyu6 haa6
比比皆是,bei2 bei2 gaai1 si6
水泄不通,seoi2 sit3 bat1 tung1
津津樂道,zeon1 zeon1 lok6 dou6
浩浩蕩蕩,hou6 hou6 dong6 dong6
深入淺出,sam1 jap6 cin2 ceot1
源源不絕,jyun4 jyun4 bat1 zyut6
炙手可熱,zek3 sau2 ho2 jit6
無動於中,mou4 dung6 jyu1 zung1
無動於衷,mou4 dung6 jyu1 cung1
無可奈何,mou4 ho2 noi6 ho4
無懈可擊,mou4 haai6 ho2 gik1
無所適從,mou4 so2 sik1 cung4
無濟於事,mou4 zai3 jyu1 si6
無論如何,mou4 leon6 jyu4 ho4
煥然一新,wun6 jin4 jat1 san1
理所當然,lei5 so2 dong1 jin4
琳瑯滿目,lam4 long4 mun5 muk6
男女老少,naam4 neoi5 lou5 siu3
男女老幼,naam4 neoi5 lou5 jau3
異軍突起,ji6 gwan1 dat6 hei2
當務之急,dong1 mou6 zi1 gap1
疲於奔命,pei4 jyu1 ban1 ming6
發揚光大,faat3 joeng4 gwong1 daai6
百花齊放,baak3 faa1 cai4 fong3
盡善盡美,zeon6 sin6 zeon6 mei5
目不暇給,muk6 bat1 haa6 kap1
目瞪口呆,muk6 dang1 hau2 ngoi4
相提並論,soeng1 tai4 bing6 leon6
眼花繚亂,ngaan5 faa1 liu4 lyun6
眾志成城,zung3 zi3 sing4 sing4
眾所周知,zung3 so2 zau1 zi1
瞭如指掌,liu4 jyu4 zi2 zoeng2
知恩感戴,zi1 jan1 gam2 daai3
知識份子,zi1 sik1 fan6 zi2 / zi3 sik1 fan6 zi2
知識分子,zi1 sik1 fan6 zi2 / zi3 sik1 fan6 zi2
突如其來,dat6 jyu4 kei4 loi4
精益求精,zing1 jik1 kau4 zing1
緊鑼密鼓,gan2 lo4 mat6 gu2
美不勝收,mei5 bat1 sing1 sau1
耐人尋味,noi6 jan4 cam4 mei6
耳熟能詳,ji5 suk6 nang4 coeng4
胡蘿蔔素,wu4 lo4 baak6 sou3
脱穎而出,tyut3 wing6 ji4 ceot1
自力更生,zi6 lik6 gang1 sang1
自然科學,zi6 jin4 fo1 hok6
與眾不同,jyu5 zung3 bat1 tung4
舉足輕重,geoi2 zuk1 hing1 cung5
莫名其妙,mok6 ming4 kei4 miu6
觸目驚心,zuk1 muk6 ging1 sam1
變本加厲,bin3 bun2 gaa1 lai6
貫徹始終,gun3 cit3 ci2 zung1
賞心悦目,soeng2 sam1 jyut6 muk6
身體力行,san1 tai2 lik6 hang4
輕而易舉,hing1 ji4 ji6 geoi2
迫不及待,bik1 bat1 kap6 doi6
金碧輝煌,gam1 bik1 fai1 wong4
錦上添花,gam2 soeng6 tim1 faa1
錯綜複雜,cok3 zung1 fuk1 zaap6
隨心所欲,ceoi4 sam1 so2 juk6
難得一見,naan4 dak1 jat1 gin3
難能可貴,naan4 nang4 ho2 gwai3
雪上加霜,syut3 soeng6 gaa1 soeng1
青黃不接,cing1 wong4 bat1 zip3
順理成章,seon6 lei5 sing4 zoeng1
顧名思義,gu3 ming4 si1 ji6
顯而易見,hin2 ji4 ji6 gin3
風馳電掣,fung1 ci4 din6 zai3
首屈一指,sau2 wat1 jat1 zi2
首當其衝,sau2 dong1 kei4 cung1
鮮為人知,sin2 wai4 jan4 zi1
點（兒）,dim2 (ji4)
唱片（兒）,coeng3 pin3 (ji4) [coeng3 pin2]
大伙（兒）,daai6 fo2 (ji4)
幹活（兒）,gon3 wut6 (ji4)
玩意（兒）,wun6 ji3 (ji4)
