word,jyutping
冰激凌,bing1 gik1 ling4
出租車,ceot1 zou1 ce1
動物園,dung6 mat6 jyun4
化粧品,faa3 zong1 ban2
北半球,bak1 bun3 kau4
十字架,sap6 zi6 gaa3
升降機,sing1 gong3 gei1
南半球,naam4 bun3 kau4
受不了,sau6 bat1 liu5
可能性,ho2 nang4 sing3
向日葵,hoeng3 jat6 kwai4
含羞草,ham4 sau1 cou2
呼拉圈,fu1 laai1 hyun1
嘉年華,gaa1 nin4 waa4
垃圾蟲,laap6 saap3 cung4
壓歲錢,aat3 seoi3 cin4
外星人,ngoi6 sing1 jan4
外祖母,ngoi6 zou2 mou5
外祖父,ngoi6 zou2 fu6
多的是,do1 dik1 si6
多邊形,do1 bin1 jing4
大多數,daai6 do1 sou3
大拇指,daai6 mou5 zi2
大排檔,daai6 paai4 dong3
大熊貓,daai6 hung4 maau1
大自然,daai6 zi6 jin4
天文台,tin1 man4 toi4
天然氣,tin1 jin4 hei3
天花板,tin1 faa1 baan2
寫字樓,se2 zi6 lau4
對不起,deoi3 bat1 hei2
小提琴,siu2 tai4 kam4
小朋友,siu2 pang4 jau5
工商業,gung1 soeng1 jip6
工程師,gung1 cing4 si1
巧克力,haau2 hak1 lik6
差不多,caa1 bat1 do1
平安夜,ping4 on1 je6
幼兒園,jau3 ji4 jyun4
幼稚園,jau3 zi6 jyun4
忍不住,jan2 bat1 zyu6
打招呼,daa2 ziu1 fu1
捨不得,se2 bat1 dak1
摩托車,mo1 tok3 ce1
收音機,sau1 jam1 gei1
旅行社,leoi5 hang4 se5
星期天,sing1 kei4 tin1
星期日,sing1 kei4 jat6
普通話,pou2 tung1 waa6 [pou2 tung1 waa2]
曲別針,kuk1 bit6 zam1
曾祖母,zang1 zou2 mou5
曾祖父,zang1 zou2 fu6
有時候,jau5 si4 hau6
望遠鏡,mong6 jyun5 geng3
朱古力,zyu1 gu2 lik6 [zyu1 gu1 lik1]
模特兒,mou4 dak6 ji4
橡皮圈,zoeng6 pei4 hyun1
橢圓形,to5 jyun4 jing4
正方形,zing3 fong1 jing4
沒什麼,mut6 sam6 mo1
沒甚麼,mut6 sam6 mo1
沒關係,mut6 gwaan1 hai6
油炸鬼,jau4 zaa3 gwai2
洋娃娃,joeng4 waa1 waa1
洋紫荊,joeng4 zi2 ging1
洗手間,sai2 sau2 gaan1
温度計,wan1 dou6 gai3
游泳池,jau4 wing6 ci4
滅火筒,mit6 fo2 tung4 [mit6 fo2 tung2]
為什麼,wai6 sam6 mo1
為甚麼,wai6 sam6 mo1
烤麪包,haau1 min6 baau1 / haau2 min6 baau1
班主任,baan1 zyu2 jam6
番石榴,faan1 sek6 lau4
目的地,muk6 dik1 dei6
直升機,zik6 sing1 gei1
直通車,zik6 tung1 ce1
看不起,hon3 bat1 hei2
礦泉水,kwong3 cyun4 seoi2
禁不住,gam3 bat1 zyu6
禮拜天,lai5 baai3 tin1
禮拜日,lai5 baai3 jat6
笑咪咪,siu3 mei1 mei1
精神病,zing1 san4 beng6
紅封包,hung4 fung1 baau1
紅綠燈,hung4 luk6 dang1
紫羅蘭,zi2 lo4 laan4
羽毛球,jyu5 mou4 kau4
老人家,lou5 jan4 gaa1
老公公,lou5 gung1 gung1
老太太,lou5 taai3 taai3 [lou5 taai3 taai2]
老婆婆,lou5 po4 po4
聖誕卡,sing3 daan3 kaat1
腳踏車,goek3 daap6 ce1
自來水,zi6 loi4 seoi2
自助餐,zi6 zo6 caan1
自行車,zi6 hang4 ce1
芭蕾舞,baa1 leoi4 mou5
茶餐廳,caa4 caan1 teng1
菠蘿包,bo1 lo4 baau1
萬字夾,maan6 zi6 gaap3
螢火蟲,jing4 fo2 cung4
行人道,hang4 jan4 dou6
裝飾品,zong1 sik1 ban2
西紅柿,sai1 hung4 ci2
要不然,jiu3 bat1 jin4
計程車,gai3 cing4 ce1
託兒所,tok3 ji4 so2
貓頭鷹,maau1 tau4 jing1
身份證,san1 fan6 zing3 [san1 fan2 zing3]
身分證,san1 fan6 zing3 [san1 fan2 zing3]
車仔麪,ce1 zai2 min6
轉眼間,zyun2 ngaan5 gaan1
轉瞬間,zyun2 seon3 gaan1
辦事處,baan6 si6 cyu3
農作物,nung4 zok3 mat6
遊樂場,jau4 lok6 coeng4
運動場,wan6 dung6 coeng4
過山車,gwo3 saan1 ce1
過日子,gwo3 jat6 zi2
長方形,coeng4 fong1 jing4
開夜車,hoi1 je6 ce1
開玩笑,hoi1 waan4 siu3 / hoi1 wun6 siu3
集裝箱,zaap6 zong1 soeng1
雜貨舖,zaap6 fo3 pou3
雜貨鋪,zaap6 fo3 pou3
零用錢,ling4 jung6 cin4 [ling4 jung6 cin2]
電單車,din6 daan1 ce1
電影院,din6 jing2 jyun2
電燈泡,din6 dang1 paau1
電視台,din6 si6 toi4
電話卡,din6 waa6 kaat1 [din6 waa2 kaat1]
非賣品,fei1 maai6 ban2
風景區,fung1 ging2 keoi1
馬鈴薯,maa5 ling4 syu4
體育場,tai2 juk6 coeng4
龍鬚糖,lung4 sou1 tong4 [lung4 sou1 tong2]
一日千里,jat1 jat6 cin1 lei5
一模一樣,jat1 mou4 jat1 joeng6
不可思議,bat1 ho2 si1 ji5
不堪設想,bat1 ham1 cit3 soeng2
不好意思,bat1 hou2 ji3 si3
不知所措,bat1 zi1 so2 cou3
不約而同,bat1 joek3 ji4 tung4
事半功倍,si6 bun3 gung1 pui5
五光十色,ng5 gwong1 sap6 sik1
個（兒）,go3 (ji4)
全心全意,cyun4 sam1 cyun4 ji3
公共汽車,gung1 gung6 hei3 ce1
出人意料,ceot1 jan4 ji3 liu6
出人意表,ceot1 jan4 ji3 biu2
前所未有,cin4 so2 mei6 jau5
力不從心,lik6 bat1 cung4 sam1
千方百計,cin1 fong1 baak3 gai3
卡拉OK,kaa1 laai1 ou1 kei1
各式各樣,gok3 sik1 gok3 joeng6
各種各樣,gok3 zung2 gok3 joeng6
名副其實,ming4 fu3 kei4 sat6
和平共處,wo4 ping4 gung6 cyu2
哥爾夫球,go1 ji5 fu1 kau4
哪（兒）,naa5 (ji4)
四方八面,sei3 fong1 baat3 min6
四面八方,sei3 min6 baat3 fong1
士多啤梨,si6 do1 be1 lei4 [si6 do1 be1 lei2]
多姿多彩,do1 zi1 do1 coi2
多彩多姿,do1 coi2 do1 zi1
大吃大喝,daai6 hek3 daai6 hot3
大名鼎鼎,daai6 ming4 ding2 ding2
大街小巷,daai6 gaai1 siu2 hong6
大開眼界,daai6 hoi1 ngaan5 gaai3
安居樂業,on1 geoi1 lok6 jip6
家傳户曉,gaa1 cyun4 wu6 hiu2
家喻户曉,gaa1 jyu6 wu6 hiu2
家家户户,gaa1 gaa1 wu6 wu6
專心致志,zyun1 sam1 zi3 zi3
心滿意足,sam1 mun5 ji3 zuk1
忍無可忍,jan2 mou4 ho2 jan2
愚公移山,jyu4 gung1 ji4 saan1
成千上萬,sing4 cin1 soeng5 maan6
日新月異,jat6 san1 jyut6 ji6
時時刻刻,si4 si4 hak1 hak1
普羅大眾,pou2 lo4 daai6 zung3
津津有味,zeon1 zeon1 jau5 mei6
滔滔不絕,tou1 tou1 bat1 zyut6
無家可歸,mou4 gaa1 ho2 gwai1
無微不至,mou4 mei4 bat1 zi3
無能為力,mou4 nang4 wai4 lik6
爭先恐後,zang1 sin1 hung2 hau6
獨一無二,duk6 jat1 mou4 ji6
玩（兒）,wun6 (ji4)
異口同聲,ji6 hau2 tung4 sing1
百貨公司,baak3 fo3 gung1 si1
盡忠職守,zeon6 zung1 zik1 sau2
美中不足,mei5 zung1 bat1 zuk1
耳目一新,ji5 muk6 jat1 san1
自言自語,zi6 jin4 zi6 jyu5
興致勃勃,hing3 zi3 but6 but6
興高采烈,hing3 gou1 coi2 lit6
蛋餡烘餅,daan6 haam2 hung3 beng2
討價還價,tou2 gaa3 waan4 gaa3
變化多端,bin3 faa3 do1 dyun1
超級市場,ciu1 kap1 si5 coeng4
這（兒）,ze3 (ji4) / ze5 (ji4)
那（兒）,naa5 (ji4)
高爾夫球,gou1 ji5 fu1 kau4
鬼鬼祟祟,gwai2 gwai2 seoi6 seoi6
一塊（兒）,jat1 faai3(ji4)
一會（兒）,jat1 wui6(ji4)
一點（兒）,jat1 dim2(ji4)
冰棍（兒）,bing1 gwan3 (ji4)
好玩（兒）,hou2 wun6 (ji4)
孫女（兒）,syun1 neoi5 (ji4)
小孩（兒）,siu2 haai4 (ji4)
差點（兒）,caa1 dim2 (ji4)
有點（兒）,jau5 dim2 (ji4)
曾孫女（兒）,zang1 syun1 neoi5 (ji4)
